FileName,inst#,actual,predicted,error,prediction
src\test\java\org\apache\commons\lang3\SerializationUtilsTest.java,280,2:valid,2:valid,,0.013
src\main\java\org\apache\commons\lang3\AnnotationUtils.java,281,2:valid,2:valid,,0.165
src\test\java\org\apache\commons\lang3\HashSetvBitSetTest.java,282,2:valid,2:valid,,0.014
src\test\java\org\apache\commons\lang3\builder\ReflectionToStringBuilderExcludeWithAnnotationTest.java,283,2:valid,2:valid,,0.057
src\test\java\org\apache\commons\lang3\text\StrTokenizerTest.java,284,2:valid,2:valid,,0.028
src\test\java\org\apache\commons\lang3\reflect\InheritanceUtilsTest.java,285,2:valid,2:valid,,0.008
src\main\java\org\apache\commons\lang3\time\FastDatePrinter.java,286,2:valid,1:bugged,+,0.889
src\test\java\org\apache\commons\lang3\text\CompositeFormatTest.java,287,2:valid,2:valid,,0.001
src\main\java\org\apache\commons\lang3\mutable\MutableObject.java,288,2:valid,2:valid,,0.035
src\main\java\org\apache\commons\lang3\reflect\package-info.java,289,2:valid,2:valid,,0.019
src\test\java\org\apache\commons\lang3\ArrayUtilsRemoveMultipleTest.java,290,2:valid,2:valid,,0.06
src\test\java\org\apache\commons\lang3\ArrayUtilsTest.java,291,1:bugged,1:bugged,,0.69
src\test\java\org\apache\commons\lang3\concurrent\MemoizerTest.java,292,2:valid,2:valid,,0.002
src\test\java\org\apache\commons\lang3\concurrent\BackgroundInitializerTest.java,293,2:valid,2:valid,,0.01
src\main\java\org\apache\commons\lang3\concurrent\ConcurrentInitializer.java,294,2:valid,2:valid,,0.025
src\test\java\org\apache\commons\lang3\builder\CompareToBuilderTest.java,295,2:valid,2:valid,,0.05
src\test\java\org\apache\commons\lang3\math\FractionTest.java,296,2:valid,2:valid,,0.051
src\test\java\org\apache\commons\lang3\CharUtilsTest.java,297,2:valid,2:valid,,0.041
src\main\java\org\apache\commons\lang3\event\EventUtils.java,298,2:valid,2:valid,,0.036
src\test\java\org\apache\commons\lang3\EnumUtilsTest.java,299,2:valid,2:valid,,0.069
src\test\java\org\apache\commons\lang3\time\FastDateFormat_ParserTest.java,300,2:valid,2:valid,,0.002
src\test\java\org\apache\commons\lang3\reflect\testbed\PrivatelyShadowedChild.java,301,2:valid,2:valid,,0.006
src\main\java\org\apache\commons\lang3\tuple\ImmutablePair.java,302,2:valid,2:valid,,0.264
src\test\java\org\apache\commons\lang3\builder\DiffBuilderTest.java,303,2:valid,2:valid,,0.03
src\main\java\org\apache\commons\lang3\text\translate\CodePointTranslator.java,304,2:valid,2:valid,,0.027
src\main\java\org\apache\commons\lang3\exception\ExceptionUtils.java,305,2:valid,1:bugged,+,0.512
src\main\java\org\apache\commons\lang3\builder\ToStringExclude.java,306,2:valid,2:valid,,0.007
src\main\java\org\apache\commons\lang3\tuple\ImmutableTriple.java,307,2:valid,2:valid,,0.253
src\main\java\org\apache\commons\lang3\LocaleUtils.java,308,1:bugged,2:valid,+,0.232
src\test\java\org\apache\commons\lang3\StringUtilsContainsTest.java,309,2:valid,2:valid,,0.075
src\test\java\org\apache\commons\lang3\time\FastDateFormat_PrinterTest.java,310,2:valid,2:valid,,0.002
src\test\java\org\apache\commons\lang3\NotImplementedExceptionTest.java,311,2:valid,2:valid,,0.012
src\test\java\org\apache\commons\lang3\exception\CloneFailedExceptionTest.java,312,2:valid,2:valid,,0.0
src\test\java\org\apache\commons\lang3\text\FormattableUtilsTest.java,313,2:valid,2:valid,,0.025
src\test\java\org\apache\commons\lang3\reflect\testbed\GenericConsumer.java,314,2:valid,2:valid,,0.014
src\main\java\org\apache\commons\lang3\reflect\MethodUtils.java,315,1:bugged,1:bugged,,0.677
src\test\java\org\apache\commons\lang3\builder\MultiLineToStringStyleTest.java,316,2:valid,2:valid,,0.01
src\test\java\org\apache\commons\lang3\CharRangeTest.java,317,2:valid,2:valid,,0.022
src\test\java\org\apache\commons\lang3\tuple\ImmutableTripleTest.java,318,2:valid,2:valid,,0.036
src\test\java\org\apache\commons\lang3\StringUtilsEmptyBlankTest.java,319,2:valid,2:valid,,0.038
src\test\java\org\apache\commons\lang3\builder\StandardToStringStyleTest.java,320,2:valid,2:valid,,0.011
src\main\java\org\apache\commons\lang3\reflect\InheritanceUtils.java,321,2:valid,2:valid,,0.038
src\main\java\org\apache\commons\lang3\mutable\MutableShort.java,322,2:valid,2:valid,,0.456
src\test\java\org\apache\commons\lang3\text\translate\UnicodeEscaperTest.java,323,2:valid,2:valid,,0.007
src\test\java\org\apache\commons\lang3\text\translate\UnicodeUnpairedSurrogateRemoverTest.java,324,2:valid,2:valid,,0.023
src\test\java\org\apache\commons\lang3\concurrent\CircuitBreakingExceptionTest.java,325,2:valid,2:valid,,0.0
